max,mean,min,cross_improvec,cross_worsenc,unique
436,12701228757915.441,254024575245.318,19.184,10.000,31.900,23.400
437,333140768623644.125,6662815373049.160,19.166,10.900,29.800,25.000
438,558938.817,11272.805,19.171,9.800,31.400,24.800
439,21053077236.132,422974244.819,19.243,9.400,29.800,24.300
440,18369877358.796,367397604.291,19.254,11.000,31.400,23.800
441,24478891.671,491672.361,19.245,12.300,30.500,22.500
442,13268.519,312.827,19.242,10.600,30.100,24.300
443,2085883.979,41813.478,19.218,12.200,29.000,23.400
444,24790966985284.859,495819341671.171,19.200,10.500,31.200,24.600
445,4030574353.811,80611593.688,19.176,12.200,29.800,24.000
446,27039580.254,551376.876,19.194,10.700,31.200,24.000
447,826829791.955,16536749.688,19.188,12.100,28.800,24.400
448,917084.864,18396.269,19.209,10.300,30.200,25.100
449,7384857100142.474,147697142138.841,19.207,10.600,30.400,24.200
450,184141.777,3724.625,19.178,10.100,32.200,22.300
451,505783100483709894656.000,10115662009674199040.000,19.206,11.400,30.300,22.900
452,115491.968,3251.067,19.222,11.100,30.400,21.800
453,2703548.866,54130.365,19.250,10.400,31.800,21.800
454,1117798525685.688,22355970582.319,19.252,11.700,30.000,22.900
455,68675884.380,1373550.615,19.238,11.200,30.100,22.600
456,25211717.422,570959.365,19.226,10.800,30.100,23.700
457,11349.772,360.581,19.209,10.100,32.000,23.300
458,128102689.823,2563089.982,19.204,10.500,31.300,23.300
459,83173187258463236423560462336.000,1663463745169264761456558080.000,19.204,11.400,30.300,24.000
460,156504582548013942046720.000,3130091650960278945792.000,19.199,10.400,30.000,24.700
461,55501.577,1229.901,19.187,10.600,30.200,25.500
462,131146635895112777728.000,2622932717902255616.000,19.201,9.900,30.800,25.500
463,1576.165,61.980,19.200,9.100,32.800,23.400
464,75191492725.438,1503829888.120,19.201,7.700,31.800,24.500
465,16304791.342,430945.817,19.201,10.300,30.900,23.900
466,161565933623200448512.000,3331195646502790656.000,19.203,9.100,31.500,24.700
467,5740.221,187.529,19.196,10.200,30.300,24.100
468,2045977690018617795773642162831360.000,40919553800372359518352545153024.000,19.196,9.700,31.300,23.800
469,321478700246843.000,6429574005463.357,19.203,10.200,29.600,24.200
470,36546664087108878336.000,730933281742177536.000,19.201,12.200,27.800,23.400
471,153084283092.964,3061686065.494,19.223,12.200,28.800,22.300
472,7868455657030.031,157369113286.744,19.232,9.500,30.100,23.100
473,199563295136927.469,3991265902828.616,19.212,11.900,29.800,23.600
474,111783.152,2400.666,19.226,10.600,30.400,24.400
475,20200700352552.188,404017843278.051,19.223,11.100,29.000,25.100
476,532522880167069417472.000,10650457603341389824.000,19.146,11.400,29.700,24.900
477,1125786532584.662,22515734715.361,19.154,10.100,30.800,22.100
478,1222552.980,24500.442,19.178,11.300,30.000,24.200
479,37033958020.543,740679793.779,19.151,12.000,29.100,22.900
480,128820734038.412,2576426782.895,19.155,11.000,30.100,23.000
481,38021181.697,760461.119,19.180,10.000,30.900,23.000
482,5454619149155.246,109092383058.016,19.137,10.200,30.500,23.400
483,28426.864,920.111,19.127,9.600,30.600,22.600
484,352605596124143104.000,7052111922554521.000,19.143,11.300,32.100,21.700
485,68343950210525.234,1366879004279.132,19.136,10.500,31.400,23.000
486,8035.722,219.585,19.150,10.600,30.100,23.300
487,395189.698,7967.001,19.177,11.300,30.900,22.100
488,3545.936,127.959,19.182,12.300,28.600,23.300
489,25954.311,567.647,19.160,12.400,29.300,21.700
490,1467824570.710,29356605.627,19.169,10.000,31.200,21.000
491,107463082328.395,2149265754.825,19.163,10.700,28.900,22.300
492,2662.923,101.666,19.132,10.100,30.700,22.300
493,72945243.269,1459132.331,19.159,13.200,28.300,22.800
494,4246879.557,84989.242,19.169,12.600,28.600,23.400
495,100824742434.927,2016494933.214,19.117,12.100,29.100,22.800
496,31974124818.081,639482541.771,19.125,12.900,28.900,22.300
497,31405.577,671.430,19.195,11.400,28.200,24.200
498,272583404109326123008.000,5451668082186523648.000,19.187,11.700,30.100,23.100
499,260647.496,5264.860,19.201,11.700,29.100,22.800
500,962294588.999,19245940.785,19.189,11.600,29.400,23.400
