max,mean,min,cross_improvec,cross_worsenc,unique
474,3025085.467,6725.375,2.648,96.000,292.667,228.267
475,1298108.866,3072.335,2.627,94.700,295.600,226.933
476,843503374.539,1689970.030,2.614,96.567,293.667,226.833
477,743529537.515,3005529.280,2.640,97.033,290.367,228.900
478,4667262301.837,9416420.346,2.641,96.833,291.967,227.167
479,46312534801.695,92627668.066,2.657,97.600,293.100,226.800
480,116986114.080,246301.419,2.654,98.233,290.233,227.767
481,141643224.915,283862.386,2.644,95.667,297.233,229.367
482,771823655.456,1543936.344,2.638,99.767,288.333,229.900
483,15938642637.982,31878577.995,2.639,97.400,291.667,228.233
484,24110878.969,48579.047,2.627,99.567,291.033,228.967
485,18536704461.048,37078560.965,2.628,99.167,292.467,232.900
486,20768156.517,41816.662,2.640,97.133,293.800,231.900
487,80138322.025,160613.635,2.638,97.433,292.433,232.600
488,13646412193.898,27293156.964,2.638,96.567,295.867,231.633
489,333044886885.372,666091814.587,2.640,96.767,295.700,230.800
490,77349117.901,155383.977,2.636,98.433,293.733,229.367
491,575340804.987,1151681.557,2.623,99.500,292.233,229.800
492,141227884.117,354105.205,2.638,100.700,292.300,229.600
493,10537423828.809,21075688.497,2.647,95.733,293.767,230.733
494,109023243.649,220259.342,2.659,99.067,295.467,228.200
495,87685760050.820,175372001.129,2.659,96.700,292.867,231.400
496,3137869.717,9676.361,2.651,96.333,294.600,231.200
497,193846736.109,387900.935,2.641,94.333,296.700,234.033
498,64183010.876,131108.190,2.645,95.333,297.833,233.600
499,41582268208.584,83175302.463,2.645,96.067,297.367,233.533
500,3016001.233,8181.161,2.638,92.833,300.467,230.933
